time,vibration,is_anomalous,mse_percentage
2023-11-02 17:32:16.897988,90,False,62.65704448162253
2023-11-02 17:32:17.390353,90,False,62.8120271643178
2023-11-02 17:32:17.891726,90,False,62.49691183657704
2023-11-02 17:32:19.898888,90,False,62.35323753816772
2023-11-02 17:32:20.413254,90,False,62.36830885961876
2023-11-02 17:32:20.897819,90,False,62.51121420392985
2023-11-02 17:32:21.401245,90,False,62.43983653659215
2023-11-02 17:32:23.401704,83,False,0.05029078210878117
2023-11-02 17:32:23.904960,83,False,2.648468310600026
2023-11-02 17:32:24.407082,83,False,2.6258834743400996
2023-11-02 17:32:24.903327,83,False,1.7802205971119738
2023-11-02 17:32:25.417375,83,False,1.3432732413766375
2023-11-02 17:32:25.903562,83,False,1.0678766710117655
2023-11-02 17:32:26.405380,83,False,1.04806106107038
2023-11-02 17:32:26.905389,83,False,1.3933843774573258
2023-11-02 17:32:27.405427,83,False,1.3804593950675228
2023-11-02 17:32:27.905421,83,False,1.490996867039693
2023-11-02 17:32:29.412761,83,False,1.4900154936269612
2023-11-02 17:32:29.913489,90,False,77.43698953719851
2023-11-02 17:32:30.424965,90,False,62.83142634098019
2023-11-02 17:32:30.911996,90,False,60.80242590817723
2023-11-02 17:32:31.414004,90,False,60.40309613011288
2023-11-02 17:32:31.920867,91,False,77.80200659990378
2023-11-02 17:32:32.419056,91,False,75.58109779704519
2023-11-02 17:32:32.914221,91,False,76.4226661277035
2023-11-02 17:32:33.418429,91,False,75.58311544761484
2023-11-02 17:32:33.941902,91,False,77.32167350012826
2023-11-02 17:32:34.426584,91,False,75.8578536123919
2023-11-02 17:32:35.918460,90,False,57.946364526030955
2023-11-02 17:32:36.488680,91,False,79.36304190897077
2023-11-02 17:32:36.920789,91,False,75.68848062184314
2023-11-02 17:32:37.428833,90,False,58.854242170911874
2023-11-02 17:32:37.921291,90,False,61.47867873268773
2023-11-02 17:32:38.423877,90,False,61.42485628218617
2023-11-02 17:32:38.922468,91,False,80.87365744774853
2023-11-02 17:32:39.432920,90,False,60.56094366156771
2023-11-02 17:32:39.929441,91,False,81.02690777341269
2023-11-02 17:32:40.424593,91,False,77.46548538352522
2023-11-02 17:32:42.578310,90,False,59.52015033897018
2023-11-02 17:32:42.938653,91,False,80.51584723951623
2023-11-02 17:32:43.431272,91,False,78.12914532558415
2023-11-02 17:32:43.933061,91,False,78.18026569631857
2023-11-02 17:32:44.433436,90,False,60.00911811089781
2023-11-02 17:32:44.929663,90,False,62.25921111635224
2023-11-02 17:32:45.441413,90,False,63.255585329671106
2023-11-02 17:32:45.936185,90,False,62.576181970820834
2023-11-02 17:32:46.433372,90,False,62.129765312346464
2023-11-02 17:32:46.941992,90,False,62.29467592701049
2023-11-02 17:32:48.568939,90,False,61.96435668626481
2023-11-02 17:32:48.939276,90,False,62.01628082452684
2023-11-02 17:32:49.438654,90,False,61.73417924368021
2023-11-02 17:32:49.937094,90,False,61.974568349239924
2023-11-02 17:32:50.450066,90,False,62.276141823706354
2023-11-02 17:32:50.945847,90,False,62.2301799243173
2023-11-02 17:32:51.451431,90,False,62.568613728090384
2023-11-02 17:32:51.940757,90,False,62.37937512744662
2023-11-02 17:32:52.446707,90,False,62.40480765100948
2023-11-02 17:32:52.943955,90,False,62.72869128359678
2023-11-02 17:32:53.494905,90,False,62.56214330264085
2023-11-02 17:32:54.942398,83,False,0.10891272878115288
2023-11-02 17:32:55.455319,83,False,2.6164416872607346
2023-11-02 17:32:55.943831,83,False,2.483576873124732
2023-11-02 17:32:56.446663,83,False,1.7529004156101617
2023-11-02 17:32:56.947580,83,False,1.3741312957380571
2023-11-02 17:32:57.447199,83,False,1.0366108161645193
2023-11-02 17:32:57.951289,83,False,1.001033927035648
2023-11-02 17:32:58.455569,83,False,1.42162466729179
2023-11-02 17:32:58.950486,83,False,1.3905371714822556
2023-11-02 17:32:59.454260,83,False,1.518760439270498
2023-11-02 17:33:01.475562,83,False,1.540684103529473
2023-11-02 17:33:01.968321,83,False,1.4503122550287382
2023-11-02 17:33:02.460477,90,False,77.42534368650738
2023-11-02 17:33:02.964424,91,False,81.04569799004103
2023-11-02 17:33:03.459668,91,False,76.63982146634496
2023-11-02 17:33:04.964748,91,False,74.3193282948151
2023-11-02 17:33:05.468190,90,False,57.43857758014467
2023-11-02 17:33:05.967007,91,False,77.6538455292101
2023-11-02 17:33:07.471358,90,False,57.871074311429716
2023-11-02 17:33:07.974681,90,False,60.251383842428105
2023-11-02 17:33:08.475200,91,False,78.76663165975373
2023-11-02 17:33:08.971571,91,False,74.93846344431945
2023-11-02 17:33:09.475787,90,False,57.85338806075959
2023-11-02 17:33:09.973007,90,False,59.79791514988679
2023-11-02 17:33:10.476095,90,False,60.66328292409939
2023-11-02 17:33:10.977353,91,False,80.42751397956174
2023-11-02 17:33:11.485216,90,False,59.01099905602355
2023-11-02 17:33:12.030636,91,False,81.29685507160819
2023-11-02 17:33:13.476709,90,False,61.27351695886855
2023-11-02 17:33:14.986690,90,False,63.41828448030454
2023-11-02 17:33:15.484135,90,False,62.86284685549067
2023-11-02 17:33:16.983996,90,False,62.406335710545335
2023-11-02 17:33:17.483164,90,False,62.24552004781878
2023-11-02 17:33:17.985670,90,False,63.28735905107945
2023-11-02 17:33:19.486342,90,False,62.77039132009521
2023-11-02 17:33:19.990641,90,False,63.02170408006179
2023-11-02 17:33:20.488807,90,False,62.52932006469669
2023-11-02 17:33:20.988828,90,False,62.432006047619836
2023-11-02 17:33:21.488584,90,False,62.97905596279134
2023-11-02 17:33:21.989829,90,False,62.2604152810217
2023-11-02 17:33:22.490934,90,False,62.88818931570612
2023-11-02 17:33:23.001330,90,False,62.62529778523742
2023-11-02 17:33:23.494202,90,False,62.47495048048578
2023-11-02 17:33:23.995039,90,False,62.44066943585995
2023-11-02 17:33:24.493590,90,False,62.32810933809444
2023-11-02 17:33:26.019430,90,False,62.45621882640321
2023-11-02 17:33:26.498740,90,False,62.36448180136504
2023-11-02 17:33:26.999260,90,False,62.36741401296674
2023-11-02 17:33:27.498377,83,False,0.0017404995177217717
2023-11-02 17:33:28.001001,83,False,2.6026157863239026
2023-11-02 17:33:28.507075,83,False,2.5708217882819215
2023-11-02 17:33:29.012519,83,False,1.768652459392499
2023-11-02 17:33:29.501027,83,False,1.3251730385381597
2023-11-02 17:33:30.012699,83,False,1.0587875989553286
2023-11-02 17:33:30.502058,83,False,1.0190024167795217
2023-11-02 17:33:32.004535,83,False,1.3897636697428022
2023-11-02 17:33:32.508768,83,False,1.375492806017038
2023-11-02 17:33:33.018473,83,False,1.482388512754476
2023-11-02 17:33:33.511771,83,False,1.5034916936738232
2023-11-02 17:33:34.014587,83,False,1.4389847083883345
2023-11-02 17:33:34.512617,83,False,1.2923105813640539
2023-11-02 17:33:35.017103,91,True,97.92555671679857
2023-11-02 17:33:35.515884,91,False,79.14535499616979
2023-11-02 17:33:36.019924,90,False,58.634667906964935
2023-11-02 17:33:36.524011,91,False,78.8420574594667
2023-11-02 17:33:37.019173,91,False,79.4969624190851
2023-11-02 17:33:38.514132,91,False,77.38467059134055
2023-11-02 17:33:39.020131,90,False,59.56095570263164
2023-11-02 17:33:39.514409,91,False,76.9117691778039
2023-11-02 17:33:40.015969,91,False,78.69852354267844
2023-11-02 17:33:40.512762,90,False,57.70572674552735
2023-11-02 17:33:41.014084,91,False,78.85227952452905
2023-11-02 17:33:41.520087,90,False,59.89143231528623
2023-11-02 17:33:42.021652,90,False,62.98067353627126
2023-11-02 17:33:42.516040,91,False,81.78514539909337
2023-11-02 17:33:43.023116,91,False,79.94664082372589
2023-11-02 17:33:45.018599,90,False,61.26346393680515
2023-11-02 17:33:45.522743,90,False,64.65429531937522
2023-11-02 17:33:46.022695,91,False,82.20415413372264
2023-11-02 17:33:46.527198,91,False,79.88304655690011
2023-11-02 17:33:47.029244,91,False,78.18891437989373
2023-11-02 17:33:47.529967,90,False,60.37887949713338
2023-11-02 17:33:48.026750,90,False,62.53493138541214
2023-11-02 17:33:51.030285,90,False,62.65441381171259
2023-11-02 17:33:51.554515,90,False,62.85617856979944
2023-11-02 17:33:52.092669,90,False,62.2598740735893
2023-11-02 17:33:52.532323,90,False,62.62016077317038
2023-11-02 17:33:53.036104,90,False,62.8299323349757
2023-11-02 17:33:53.531519,90,False,61.92726155219841
2023-11-02 17:33:54.032322,90,False,62.49764597358606
2023-11-02 17:33:54.530701,90,False,62.084923522531646
2023-11-02 17:33:55.035403,90,False,62.19911670579334
2023-11-02 17:33:55.542579,90,False,62.61073264865233
2023-11-02 17:33:56.034536,90,False,62.4626441099025
2023-11-02 17:33:57.536077,90,False,62.31644065723506
2023-11-02 17:33:58.038020,90,False,62.478884108932185
2023-11-02 17:33:58.537887,90,False,62.49127770866588
2023-11-02 17:33:59.039670,90,False,62.527290584805485
2023-11-02 17:33:59.556981,90,False,62.52170957563842
2023-11-02 17:34:00.092146,83,False,0.0588705042322939
2023-11-02 17:34:00.542543,83,False,2.6060569942837586
2023-11-02 17:34:01.042152,83,False,2.597563571175321
2023-11-02 17:34:01.553315,83,False,1.7657686954784562
2023-11-02 17:34:02.045221,83,False,1.3210069957406503
2023-11-02 17:34:05.047317,83,False,1.0378076384828847
2023-11-02 17:34:05.554153,83,False,1.0171555396825158
2023-11-02 17:34:06.056671,83,False,1.412896568277843
2023-11-02 17:34:06.567551,83,False,1.3895787881989938
2023-11-02 17:34:08.056453,90,False,78.47195222819614
2023-11-02 17:34:08.554090,91,False,81.22095148179959
2023-11-02 17:34:10.058300,90,False,59.43153423294029
2023-11-02 17:34:10.551785,90,False,60.01128472571321
2023-11-02 17:34:11.053526,90,False,62.257229817304136
2023-11-02 17:34:11.564779,90,False,62.288121899619995
2023-11-02 17:34:12.053716,91,False,78.81808390839181
2023-11-02 17:34:12.555419,90,False,58.717998766415235
2023-11-02 17:34:13.054958,91,False,80.87941736249475
2023-11-02 17:34:15.062977,91,False,77.85296489279754
2023-11-02 17:34:16.570275,91,False,78.43668006679101
2023-11-02 17:34:17.065727,91,False,76.06590099181804
2023-11-02 17:34:17.641628,90,False,58.18386526928152
2023-11-02 17:34:18.163088,90,False,62.445841807027726
2023-11-02 17:34:19.568210,90,False,61.683968672707564
2023-11-02 17:34:20.164125,91,False,79.30917050019752
2023-11-02 17:34:20.569314,91,False,76.6646354282557
2023-11-02 17:34:22.074543,90,False,59.039623887468196
2023-11-02 17:34:22.574170,90,False,62.2806122359105
2023-11-02 17:34:23.075930,90,False,62.60153678358097
2023-11-02 17:34:23.579823,90,False,62.79560144561442
2023-11-02 17:34:24.077473,90,False,62.97627690327149
2023-11-02 17:34:24.576478,90,False,62.7199827943282
2023-11-02 17:34:25.087957,90,False,63.07910535858126
2023-11-02 17:34:25.642401,90,False,63.10244598888536
2023-11-02 17:34:26.077690,90,False,62.42820695562965
2023-11-02 17:34:26.580985,90,False,62.827958725965026
2023-11-02 17:34:27.092754,90,False,62.19578332469945
2023-11-02 17:34:28.581684,90,False,63.03582585352522
2023-11-02 17:34:29.085304,90,False,63.23681233752474
2023-11-02 17:34:29.586695,90,False,62.59662959907229
2023-11-02 17:34:30.083165,90,False,62.32618928777334
2023-11-02 17:34:30.583471,90,False,62.360700544749115
2023-11-02 17:34:31.089453,90,False,62.43961546785142
2023-11-02 17:34:31.583451,90,False,62.346597209329026
2023-11-02 17:34:32.086513,90,False,62.349654641975704
2023-11-02 17:34:32.591775,83,False,0.01511882158000864
2023-11-02 17:34:33.087870,83,False,2.631481601005088
2023-11-02 17:34:33.588057,83,False,2.6378380274847935
2023-11-02 17:34:35.093304,83,False,1.7861782591623447
2023-11-02 17:34:35.600324,83,False,1.3202955105725394
2023-11-02 17:34:36.113724,83,False,1.04470571067467
2023-11-02 17:34:36.630961,83,False,1.02450291562951
2023-11-02 17:34:37.092411,83,False,1.3948167177485054
2023-11-02 17:34:37.595847,83,False,1.3878467892411561
2023-11-02 17:34:38.093554,83,False,1.492724357332593
2023-11-02 17:34:38.595303,83,False,1.5066291510271386
2023-11-02 17:34:39.095702,83,False,1.4391092436796482
2023-11-02 17:34:39.597452,83,False,1.2934495849631962
2023-11-02 17:34:41.101940,91,True,97.93018317957673
2023-11-02 17:34:41.606276,91,False,79.14552293510822
2023-11-02 17:34:42.111323,91,False,76.34330853269974
2023-11-02 17:34:42.602694,91,False,77.04121152529264
2023-11-02 17:34:43.105304,91,False,79.72096264901425
2023-11-02 17:34:43.603721,91,False,77.70237829631968
2023-11-02 17:34:44.110413,90,False,60.026134971554036
2023-11-02 17:34:44.612564,91,False,77.12595942992372
2023-11-02 17:34:45.108142,90,False,60.561691122417
2023-11-02 17:34:45.611576,90,False,60.352738373211814
2023-11-02 17:34:46.104673,90,False,61.05935069164823
2023-11-02 17:34:47.608281,90,False,61.899400464326185
2023-11-02 17:34:48.117284,91,False,81.54377567608225
2023-11-02 17:34:48.795202,91,False,79.289197050106
2023-11-02 17:34:49.183173,90,False,61.84357471730701
2023-11-02 17:34:49.614420,90,False,65.06920345833046
2023-11-02 17:34:50.111715,91,False,83.848219956533
2023-11-02 17:34:50.678615,91,False,79.48376381839564
2023-11-02 17:34:51.117423,91,False,79.34432918282909
2023-11-02 17:34:51.627104,90,False,60.24857886319541
2023-11-02 17:34:52.124875,91,False,81.18545360231893
2023-11-02 17:34:53.615022,91,False,77.73498758293672
2023-11-02 17:34:54.113199,90,False,60.172416380937264
2023-11-02 17:34:54.617568,91,False,80.21054005564872
2023-11-02 17:34:55.130592,90,False,59.61295438895004
2023-11-02 17:34:55.617620,90,False,62.710262942327574
2023-11-02 17:34:56.117002,90,False,62.571712021937934
2023-11-02 17:34:56.616592,90,False,61.771455073485946
2023-11-02 17:34:57.119280,90,False,62.20543664415851
2023-11-02 17:34:57.626209,90,False,62.02839298384085
2023-11-02 17:34:58.121316,90,False,61.84896212557731
2023-11-02 17:34:58.620447,90,False,62.15924536614209
2023-11-02 17:35:00.149689,90,False,62.14312205199918
2023-11-02 17:35:00.624743,90,False,62.387495613715394
2023-11-02 17:35:01.125205,90,False,62.32001595856463
2023-11-02 17:35:01.626766,90,False,62.512130418982316
2023-11-02 17:35:02.134084,90,False,62.502744532129995
2023-11-02 17:35:02.647732,90,False,62.288602349513276
2023-11-02 17:35:03.130129,90,False,62.82252106339657
2023-11-02 17:35:04.630306,90,False,62.46974702150306
2023-11-02 17:35:05.131493,83,False,0.10701757579237269
2023-11-02 17:35:06.633452,83,False,2.601746352861192
2023-11-02 17:35:08.136730,83,False,2.50552285993503
2023-11-02 17:35:08.645058,83,False,1.7925595902051012
2023-11-02 17:35:09.145057,83,False,1.369806175654445
2023-11-02 17:35:09.639065,83,False,1.0140599466438094
2023-11-02 17:35:10.145369,83,False,1.029429136861313
2023-11-02 17:35:10.678482,83,False,1.4118385289036268
2023-11-02 17:35:11.143035,83,False,1.37790093271166
2023-11-02 17:35:12.645697,91,True,99.20909895969703
2023-11-02 17:35:13.143523,91,False,78.36826684074975
2023-11-02 17:35:14.649663,90,False,59.08891203147127
2023-11-02 17:35:15.151279,91,False,78.18438060780981
2023-11-02 17:35:17.157484,90,False,61.64866125630276
2023-11-02 17:35:17.649787,90,False,63.13586056452672
2023-11-02 17:35:19.152104,90,False,60.890361270689894
2023-11-02 17:35:19.650884,90,False,60.96827610953023
2023-11-02 17:35:20.151048,90,False,63.0795948240493
2023-11-02 17:35:20.658006,90,False,63.192681189844926
2023-11-02 17:35:21.155974,90,False,63.9862742740847
2023-11-02 17:35:21.655371,90,False,62.274252601942834
2023-11-02 17:35:22.153523,91,False,81.30284106922264
2023-11-02 17:35:22.656569,91,False,80.08098303234618
2023-11-02 17:35:23.157135,91,False,78.22804869508765
2023-11-02 17:35:23.656087,91,False,77.33335914830354
2023-11-02 17:35:25.160481,91,False,77.59137738452205
2023-11-02 17:35:25.664991,91,False,78.11934397381599
2023-11-02 17:35:26.163707,90,False,61.20028010225672
2023-11-02 17:35:26.667009,90,False,62.73935058699565
2023-11-02 17:35:27.162534,90,False,63.48006707647467
2023-11-02 17:35:27.755226,90,False,62.932242825821525
2023-11-02 17:35:28.170133,90,False,62.12267945890464
2023-11-02 17:35:28.670271,90,False,62.10377558764463
2023-11-02 17:35:29.169017,90,False,62.04299758938239
2023-11-02 17:35:29.674466,90,False,62.16568457874631
2023-11-02 17:35:31.192790,90,False,62.59111172822713
2023-11-02 17:35:31.669812,90,False,62.06688396371335
2023-11-02 17:35:32.174962,90,False,62.573100677857674
2023-11-02 17:35:32.671958,90,False,62.70512673053541
2023-11-02 17:35:33.229818,90,False,62.51463261500842
2023-11-02 17:35:33.681929,90,False,62.44352311924409
2023-11-02 17:35:34.215197,90,False,62.59607666177267
2023-11-02 17:35:34.674446,90,False,62.58498013359629
2023-11-02 17:35:35.184618,90,False,62.770992212472585
2023-11-02 17:35:35.674218,90,False,62.70263642201635
2023-11-02 17:35:36.181431,90,False,62.45819832292467
2023-11-02 17:35:37.676201,83,False,0.0152090390877741
2023-11-02 17:35:38.184507,83,False,2.5667731138582566
2023-11-02 17:35:38.678296,83,False,2.540658882766382
2023-11-02 17:35:39.180982,83,False,1.762101265689305
2023-11-02 17:35:39.681522,83,False,1.3357060412586759
2023-11-02 17:35:40.227968,83,False,1.0722662059985841
2023-11-02 17:35:40.701285,83,False,1.0505051689449822
2023-11-02 17:35:41.182019,83,False,1.4128095596132848
2023-11-02 17:35:41.682124,83,False,1.3876416036889092
2023-11-02 17:35:42.182566,83,False,1.492483886526537
2023-11-02 17:35:44.185187,83,False,1.5056158642535642
2023-11-02 17:35:44.685188,83,False,1.438546306345806
2023-11-02 17:35:45.186841,91,True,97.92546916406683
2023-11-02 17:35:45.870749,91,False,78.79384694879137
2023-11-02 17:35:46.197395,91,False,76.88175055446997
2023-11-02 17:35:46.690113,91,False,76.05531101762396
2023-11-02 17:35:47.193746,90,False,60.14198578438492
2023-11-02 17:35:47.692879,91,False,81.09137638641313
2023-11-02 17:35:48.191133,91,False,78.44207952556776
2023-11-02 17:35:48.695235,91,False,77.2731166407609
2023-11-02 17:35:50.199186,91,False,78.4455145990002
2023-11-02 17:35:50.694501,90,False,58.07622643172222
2023-11-02 17:35:51.192686,91,False,79.64915327482038
2023-11-02 17:35:51.702719,91,False,77.15748910610695
2023-11-02 17:35:52.196852,90,False,59.86933768232796
2023-11-02 17:35:52.776147,90,False,64.01980042703661
2023-11-02 17:35:53.207395,91,False,81.4407793283971
2023-11-02 17:35:53.708835,90,False,61.03319316628928
2023-11-02 17:35:54.204374,91,False,83.00539283555234
2023-11-02 17:35:54.705667,90,False,61.46833463259118
2023-11-02 17:35:55.208268,90,False,64.51557885580296
2023-11-02 17:35:56.707681,91,False,81.32037234041478
2023-11-02 17:35:57.205960,91,False,78.72789410575369
2023-11-02 17:35:57.714173,91,False,78.13664866035064
2023-11-02 17:35:58.211065,91,False,77.35085701019125
2023-11-02 17:35:58.712668,90,False,59.95170301346009
2023-11-02 17:35:59.210720,91,False,81.09880546182467
2023-11-02 17:35:59.712605,90,False,60.18277711081124
2023-11-02 17:36:00.213114,90,False,62.99613505034728
2023-11-02 17:36:00.717351,90,False,61.57903411336542
2023-11-02 17:36:01.216721,90,False,62.97669101796195
2023-11-02 17:36:03.222960,90,False,62.275944574329415
2023-11-02 17:36:03.734364,90,False,61.726953626878945
2023-11-02 17:36:05.231355,90,False,62.02855931476394
2023-11-02 17:36:05.732531,90,False,61.99257147376135
2023-11-02 17:36:06.227223,90,False,62.06452183770396
2023-11-02 17:36:06.739400,90,False,62.411319087091634
2023-11-02 17:36:08.227398,90,False,62.093496323333476
2023-11-02 17:36:08.736402,90,False,62.418444686471254
2023-11-02 17:36:09.231897,90,False,62.61090319568316
2023-11-02 17:36:09.733104,90,False,62.30190052630529
2023-11-02 17:36:11.890548,83,False,0.201754275770901
2023-11-02 17:36:11.891110,83,False,2.5997730172549938
2023-11-02 17:36:11.891494,83,False,2.539629238279178
2023-11-02 17:36:11.891892,83,False,1.7963821371700008
2023-11-02 17:36:12.233909,83,False,1.3390981408461935
2023-11-02 17:36:12.745057,83,False,1.036119889791826
2023-11-02 17:36:13.239372,83,False,1.0027168899494965
2023-11-02 17:36:14.738799,83,False,1.382031092297998
2023-11-02 17:36:15.245743,83,False,1.3880219688351736
2023-11-02 17:36:16.753418,83,False,1.514953247337497
2023-11-02 17:36:17.245634,83,False,1.5273064407406811
2023-11-02 17:36:17.752531,90,False,77.86898378848241
2023-11-02 17:36:19.756560,91,False,81.04637565022112
2023-11-02 17:36:20.250149,91,False,77.0119674952401
2023-11-02 17:36:20.753323,91,False,75.95862208022608
2023-11-02 17:36:21.265794,90,False,57.60294886895883
2023-11-02 17:36:21.753911,91,False,77.83317847189785
2023-11-02 17:36:22.264987,91,False,76.78985307880855
2023-11-02 17:36:22.839932,91,False,76.0090100131675
2023-11-02 17:36:23.257189,90,False,59.304092262388295
2023-11-02 17:36:23.758056,91,False,78.50613600385333
2023-11-02 17:36:24.257835,91,False,75.80904051272277
2023-11-02 17:36:25.763941,90,False,58.439270392913315
2023-11-02 17:36:26.259953,90,False,60.216902002186266
2023-11-02 17:36:26.759295,90,False,61.77413228578873
2023-11-02 17:36:27.265375,90,False,62.147264941358046
2023-11-02 17:36:27.781203,90,False,61.60733959234809
2023-11-02 17:36:28.263168,90,False,62.99285302350239
2023-11-02 17:36:28.767999,91,False,81.69963479544106
2023-11-02 17:36:29.264764,90,False,60.722253693510964
2023-11-02 17:36:29.765105,90,False,62.1449014152149
2023-11-02 17:36:30.269121,90,False,62.24845722716788
2023-11-02 17:36:30.768484,90,False,63.0674628693972
2023-11-02 17:36:32.272620,90,False,63.31248086118508
2023-11-02 17:36:32.820684,90,False,63.26010833447581
2023-11-02 17:36:33.275030,90,False,62.8468904831616
2023-11-02 17:36:33.773071,90,False,62.835792474356026
2023-11-02 17:36:34.273681,90,False,62.82807320640674
2023-11-02 17:36:34.772102,90,False,62.32145902978743
2023-11-02 17:36:35.288190,90,False,62.72002024256669
2023-11-02 17:36:35.772859,90,False,62.781605328612045
2023-11-02 17:36:36.278784,90,False,62.406378035663494
2023-11-02 17:36:36.776608,90,False,62.22715171487649
2023-11-02 17:36:38.284396,90,False,62.30409079341819
2023-11-02 17:36:38.788123,90,False,62.2433900590163
2023-11-02 17:36:39.283445,90,False,62.32964149920866
2023-11-02 17:36:39.781738,90,False,62.408690999127955
2023-11-02 17:36:40.289196,90,False,62.31903504163823
2023-11-02 17:36:40.790581,90,False,62.423817340041325
2023-11-02 17:36:41.285597,90,False,62.39849498558153
2023-11-02 17:36:41.787783,90,False,62.22988391736749
2023-11-02 17:36:42.284288,90,False,62.31244642694638
2023-11-02 17:36:42.792381,83,False,0.003552142982875899
2023-11-02 17:36:43.292358,83,False,2.5677502638623086
2023-11-02 17:36:44.789875,83,False,2.5593457617108846
2023-11-02 17:36:45.287693,83,False,1.756357635080789
2023-11-02 17:36:45.790440,83,False,1.3477150281985975
2023-11-02 17:36:46.293562,83,False,1.0437613332405369
2023-11-02 17:36:46.839114,83,False,1.0054838608210983
2023-11-02 17:36:47.295517,83,False,1.3728746208613023
2023-11-02 17:36:47.792953,83,False,1.3666145019501574
2023-11-02 17:36:48.301649,83,False,1.4812255655509434
2023-11-02 17:36:48.796170,83,False,1.5031748215328915
2023-11-02 17:36:49.291923,83,False,1.4390167159579481
2023-11-02 17:36:49.803388,83,False,1.2913607927020854
2023-11-02 17:36:51.308920,90,False,77.36148313604862
2023-11-02 17:36:51.797094,91,False,80.95339229697952
2023-11-02 17:36:52.297865,90,False,58.28555906946811
2023-11-02 17:36:52.803436,90,False,57.56511820438176
2023-11-02 17:36:53.305187,91,False,76.82728689133612
2023-11-02 17:36:53.805792,91,False,73.62915002541047
2023-11-02 17:36:54.313855,90,False,56.4891433341845
2023-11-02 17:36:54.807531,91,False,75.07974124580414
2023-11-02 17:36:55.309496,91,False,77.01351176832787
2023-11-02 17:36:55.815092,90,False,57.4890993098651
2023-11-02 17:36:57.311454,90,False,58.86428144479249
2023-11-02 17:36:57.875801,90,False,59.608714415665986
2023-11-02 17:36:58.342337,91,False,78.83233950872874
2023-11-02 17:36:58.806463,91,False,76.666416460657
2023-11-02 17:36:59.319164,91,False,77.75106692572268
